,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
48,0.8643634821263808,0.6405032541306666,0.9521805661820965,0.911504424778761,0.6798817522853611,0.8970460806780495,3.087516662943173,42.70167134592179,98
49,0.8643304312859257,0.6407001820550462,0.9523809523809523,0.911858407079646,0.6804660106322814,0.8973241924941417,2.9934621387620837,41.269836249393435,100
50,0.8645879524178066,0.6407001820550462,0.9523809523809523,0.911858407079646,0.6804660106322814,0.8973241924941417,2.9075294388488335,39.12517322851013,102
51,0.8651057489182735,0.6426453617276776,0.9527634346911455,0.912566371681416,0.683032548699492,0.8981488977753134,2.8170317533974707,37.98646708116224,104
52,0.8658369987633477,0.6428422896520573,0.9529636711281071,0.9129203539823009,0.6836246927069107,0.8984284868247712,2.742646988840501,36.50772357606363,106
53,0.8663176130683024,0.6426453617276776,0.9527634346911455,0.912566371681416,0.683032548699492,0.8981488977753134,2.6711352622836606,34.06706339613925,108
54,0.866464964731999,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.587124057915848,33.06825181268607,110
55,0.8666481214728555,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.5007779828689354,32.0385551661388,112
56,0.8669276764983735,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.4232966939161633,30.449208916545416,114
57,0.8674317018153174,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.3421282983963994,30.180632804843604,116
58,0.8681340321749931,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.269614281237294,29.47924717314121,118
59,0.8689974853818887,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.209375345621887,27.904512040892357,120
60,0.8696282055872446,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.1497231081349586,27.09741553891856,122
61,0.8699752394120257,0.6424484338032979,0.9525631216526397,0.912212389380531,0.6824426982670782,0.8978697120326251,2.0953261013117928,26.47905522953928,124
62,0.8701432478510069,0.6441966855515497,0.952745360627511,0.912566371681416,0.6844105053728572,0.8984134890502856,2.043103506334801,25.006802698456863,126
63,0.8700922944719716,0.64399975762717,0.9525449674703406,0.912212389380531,0.6838196535464911,0.8981340366510691,1.9903598535294975,24.036490675922714,128
64,0.8701404936143022,0.64399975762717,0.9525449674703406,0.912212389380531,0.6838196535464911,0.8981340366510691,1.9382970428230255,23.531827433261213,130
65,0.8704696249005032,0.6474962611236734,0.9529096477794793,0.9129203539823009,0.6877224295235425,0.8992151030565073,1.88843530491584,22.47435810015995,132
66,0.8710411290167099,0.649441440796305,0.9532924961715161,0.9136283185840708,0.6902612715599364,0.9000344924625522,1.8348759017626946,22.008635383011548,134
67,0.8716649636303042,0.649441440796305,0.9532924961715161,0.9136283185840708,0.6902612715599364,0.9000344924625522,1.7838796612594405,21.752372938197333,136
68,0.8721786287757142,0.6511896925445566,0.9534750143595635,0.9139823008849558,0.6921941816528496,0.9005714262858501,1.7435816294892936,20.99332344835577,138
69,0.8725050058252106,0.6511896925445566,0.9534750143595635,0.9139823008849558,0.6921941816528496,0.9005714262858501,1.7056868190678192,20.228708655209907,140
70,0.8726950481578287,0.6527410163684287,0.9534571921087914,0.9139823008849558,0.6935118128376125,0.9008240038103439,1.671186527545253,19.487128832965496,142
71,0.87284515405823,0.6527410163684287,0.9534571921087914,0.9139823008849558,0.6935118128376125,0.9008240038103439,1.6374594661097859,18.60746830156479,144
