,loss,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,dt,damping,iterations
0,0.07226912447670135,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
1,0.07213626775479447,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
2,0.07192810793754369,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
3,0.07175958994989755,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
4,0.0716477979354178,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
5,0.07158518374460852,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
6,0.07149814187816947,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
7,0.07144485041875821,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
8,0.07129665057152855,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
9,0.07136065262353994,0.8744878123423766,0.6757554590844947,0.9550691244239631,0.9171681415929204,0.7128286798590404,0.907564272640258,0.01,0.05,100.0
10,0.07125199631717143,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
11,0.07111236210051042,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
12,0.07110595604832443,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
13,0.07103239849766595,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
14,0.07082588930389717,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
15,0.07084443541729249,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
16,0.07081693410897191,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
17,0.07071266001853306,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
18,0.0707440902861733,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
19,0.0707504892904673,0.8741690233438558,0.6689277071561754,0.9547372458764863,0.9164601769911505,0.7067264211033808,0.9061007867882384,0.01,0.05,100.0
20,0.07072652850149445,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
21,0.07069034440844017,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
22,0.07061698155114596,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
23,0.07057403438421099,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
24,0.07061188173510104,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
25,0.07057922782173162,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
26,0.07052856562396366,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
27,0.07054200114772757,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
28,0.07054656149518934,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
29,0.0705303100780242,0.8734691043871032,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
30,0.07049821317414913,0.8747740140210485,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
31,0.07047056542642215,0.8747740140210485,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
32,0.07048883868330055,0.8747740140210485,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
33,0.07045885435917236,0.8747740140210485,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
34,0.070444330065251,0.8747740140210485,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
35,0.07044036640315236,0.8747740140210485,0.668731474817086,0.9545367350853635,0.9161061946902654,0.7061013194877619,0.9058170111062234,0.01,0.05,100.0
