,loss,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,dt,damping,iterations
34,0.06490370460729777,0.8759116995020504,0.6544817719895417,0.9601518026565465,0.9256373937677054,0.7022981235504955,0.9124890475243373,0.01,0.05,120.0
35,0.06487571443289701,0.8759116995020504,0.6544817719895417,0.9601518026565465,0.9256373937677054,0.7022981235504955,0.9124890475243373,0.01,0.05,120.0
36,0.06483625559812795,0.8759116995020504,0.6544817719895417,0.9601518026565465,0.9256373937677054,0.7022981235504955,0.9124890475243373,0.01,0.05,120.0
37,0.06482959559477149,0.8759116995020504,0.6544817719895417,0.9601518026565465,0.9256373937677054,0.7022981235504955,0.9124890475243373,0.01,0.05,120.0
38,0.06480218145781494,0.8759116995020504,0.6544817719895417,0.9601518026565465,0.9256373937677054,0.7022981235504955,0.9124890475243373,0.01,0.05,120.0
39,0.0647280941529059,0.8759116995020504,0.6544817719895417,0.9601518026565465,0.9256373937677054,0.7022981235504955,0.9124890475243373,0.01,0.05,120.0
40,0.06462284867196828,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
41,0.06452175312083992,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
42,0.06442100789543034,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
43,0.0642916253926072,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
44,0.06415010399033959,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
45,0.0640313196584998,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
46,0.06393229423760788,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
47,0.06382685811264514,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
48,0.06374405831378271,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
49,0.06370004577428151,0.8762360918643293,0.6548719397616838,0.960546282245827,0.9263456090651558,0.7036773964420624,0.9130655604364909,0.01,0.05,120.0
50,0.06365254287116417,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
51,0.06358015360080241,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
52,0.06352159825392564,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
53,0.06349256674096809,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
54,0.06345151026066878,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
55,0.06339223233229747,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
56,0.06333843821557987,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
57,0.06330854677021211,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
58,0.06328738724194669,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
59,0.06325858414496037,0.8780867727145661,0.6621446072385838,0.9608811241929358,0.9270538243626062,0.7108070542430648,0.9146563846342133,0.01,0.05,120.0
60,0.06323014759716908,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
61,0.06319847330562317,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
62,0.06316653479536864,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
63,0.06313825557014893,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
64,0.0631198404034003,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
65,0.0631056940374704,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
66,0.06308583198387768,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
67,0.06306436697506032,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
68,0.06304243289201679,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
69,0.06301798109380768,0.8787026697341925,0.6657809409770339,0.9610488314649439,0.9274079320113314,0.7142906494987057,0.9154370145434224,0.01,0.05,120.0
70,0.06298738600865213,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
71,0.06294898345025884,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
72,0.06291782966339979,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
73,0.0629006307728891,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
74,0.06288217309467015,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
75,0.06285653482054793,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
76,0.06282787813389343,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
77,0.06279954447157816,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
78,0.06278220016222248,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
79,0.06276883552977394,0.879212429160631,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
80,0.06275163698426313,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
81,0.06273384669505719,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
82,0.06271939129520791,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
83,0.06270597274743513,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
84,0.06269472214469725,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
85,0.06268148189004367,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
86,0.0626663347358903,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
87,0.0626531879174717,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
88,0.06264088148377993,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
89,0.0626256912821074,0.8803425702937321,0.6675015659032235,0.9610340239498194,0.9274079320113314,0.7156591308379587,0.9156778999397658,0.01,0.05,120.0
90,0.06261259934607408,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
91,0.06259982624146468,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
92,0.06258440143141503,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
93,0.06257048645021933,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
94,0.06255712495798267,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
95,0.06254238521909082,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
96,0.06252733936853198,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
97,0.06251430082135821,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
98,0.0624993714782329,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
99,0.0624858071230218,0.8803933967468079,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
100,0.062471629343764754,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
101,0.06245656603401095,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
102,0.06244168269252769,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
103,0.06242878650429007,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
104,0.06241570475599975,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
105,0.062401819081276524,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
106,0.062387406434700414,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
107,0.06237469102280204,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
108,0.062362178960352,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
109,0.06234874806179636,0.8807222737961231,0.669417274715484,0.9612167300380228,0.9277620396600567,0.7177217670808671,0.9162081001996251,0.01,0.05,120.0
110,0.062334651049082354,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
111,0.062322153418191875,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
112,0.06230917339022688,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
113,0.06229479012009451,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
114,0.06228183904782588,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
115,0.062268763363599336,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
116,0.06225473510414598,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
117,0.062241170472894895,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
118,0.062228244557719956,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
119,0.062214264756656035,0.8810197580361854,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
120,0.06220121568299127,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
121,0.06218814364871342,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
122,0.06217449920716378,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
123,0.0621616567522977,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
124,0.06214857551276982,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
125,0.062135250230838095,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
126,0.06212253265895081,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
127,0.06210934836490848,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
128,0.06209644326864011,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
129,0.06208361342688082,0.8814069360169701,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
130,0.062070530636770094,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
131,0.06205788350084158,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
132,0.062044934157608894,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
133,0.062032292259118646,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
134,0.06201956128090307,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
135,0.06200681917025861,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
136,0.06199427254135344,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
137,0.061981549312784275,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
138,0.061969082024825435,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
139,0.06195643726485145,0.8817477722317149,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
140,0.06194400975693198,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
141,0.06193148116539281,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
142,0.06191907479291977,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
143,0.06190667937058642,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
144,0.06189426528916961,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
145,0.0618819882919037,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
146,0.061869655365559495,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
147,0.06185746166029296,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
148,0.06184522979355325,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
149,0.06183308532693242,0.8820347922020262,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
150,0.06182097250803072,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
151,0.06180888539147937,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
152,0.06179686781197857,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
153,0.06178484867885433,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
154,0.061772897200925055,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
155,0.061760975367924055,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
156,0.06174909110022415,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
157,0.06173727231422269,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
158,0.06172546853225338,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
159,0.06171372041813123,0.8822829448846913,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
160,0.0617020112262206,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
161,0.061690331807678016,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
162,0.06167871416661687,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
163,0.061667117425801936,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
164,0.06165557169860775,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
165,0.06164405941001089,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
166,0.06163257517313959,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
167,0.061621138273257145,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
168,0.06160973515499869,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
169,0.06159837355283943,0.8825340873587136,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
170,0.06158705395835192,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
171,0.06157576563142046,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
172,0.06156452332699157,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
173,0.06155332028161907,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
174,0.06154215239435094,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
175,0.06153102801799475,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
176,0.06151994908692473,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
177,0.06150890658638007,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
178,0.06149790272325726,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
179,0.06148693773544799,0.8827882196240936,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
180,0.061476010275350525,0.8830318876197224,0.6713329835277445,0.9613995056094314,0.9281161473087819,0.7197743029332504,0.9167364901005906,0.01,0.05,120.0
