,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
27,0.8469219994700096,0.7106542948152875,0.9294423345992404,0.8750442477876106,0.6919236402517068,0.8803411248650954,9.488462491770015,128.69538011395298,56
28,0.8474682140945005,0.7142763467435332,0.9300279888044782,0.8761061946902655,0.6949522660071774,0.8814318039854965,9.112709095167434,121.92555469059467,58
29,0.8487715579014542,0.7153964923286591,0.9295718287314926,0.8753982300884956,0.6948472640589978,0.8810482373089308,8.75296790448219,120.8178059977035,60
30,0.8534549427015452,0.7185548026326465,0.9329876346230555,0.8810619469026548,0.7023428739153013,0.8853074433829392,8.438676232396542,117.07376076647301,62
31,0.8582505448626081,0.7400897198081219,0.9362891951268224,0.8870796460176991,0.7200886100050908,0.8915949856715688,8.164810167138777,108.53769255152503,64
32,0.8612236289201716,0.7394975366261242,0.9356514788169464,0.8860176991150442,0.7185997332165228,0.8907813126468058,7.8738660039205906,104.96579200691681,66
33,0.8647402235694315,0.7512864436019879,0.9367493995196157,0.888141592920354,0.7267844856925296,0.8933442633514675,7.585901743545122,101.65103236694492,68
34,0.8671603329205176,0.7508916548139895,0.9363235883059672,0.8874336283185841,0.7257837453724958,0.8927995995367115,7.3163035651096235,96.03697290085475,70
35,0.867665987053091,0.7448319173214932,0.9364254298280688,0.8874336283185841,0.722842344543664,0.8922723247639652,7.027254187988692,92.88711507495954,72
36,0.8681351367429384,0.7399565461929922,0.937799043062201,0.8895575221238938,0.7228427391967156,0.8933620584754953,6.768020049122345,90.12051411820934,74
37,0.8690180034503459,0.7373214662347426,0.9382716049382716,0.8902654867256637,0.722320515844932,0.8936289727150821,6.5204483863037055,85.81503019647258,76
38,0.8710325078822556,0.7443681756972349,0.9392309224945208,0.8920353982300885,0.7279355880301447,0.8955507542371063,6.27619397610055,84.65710205451472,78
39,0.8745856069742414,0.7500973451806024,0.9404263797569237,0.8941592920353982,0.7332876748229944,0.8976054934980159,6.08116987344148,80.83341877044892,80
40,0.877155790145423,0.756813486633966,0.9426751592356688,0.8980530973451327,0.7413056307360453,0.9010469098042422,5.902509425600698,74.90464393257582,82
