,loss,auc,f1_binary,f1_micro,f1_macro,dt,damping,iterations
115,0.07260302803272395,0.6705093556256855,0.9516470814871894,0.9111504424778761,0.7024030614407624,0.0005,0.01,400.0
116,0.07231372069241122,0.6705093556256855,0.9516470814871894,0.9111504424778761,0.7024030614407624,0.0005,0.01,400.0
117,0.07202708279841792,0.6705093556256855,0.9516470814871894,0.9111504424778761,0.7024030614407624,0.0005,0.01,400.0
118,0.07174708385987717,0.6705093556256855,0.9516470814871894,0.9111504424778761,0.7024030614407624,0.0005,0.01,400.0
119,0.07148530170477711,0.6705093556256855,0.9516470814871894,0.9111504424778761,0.7024030614407624,0.0005,0.01,400.0
120,0.07123346899823861,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
121,0.07098951596300698,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
122,0.0707583426887433,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
123,0.07053674254197945,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
124,0.07033245135188601,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
125,0.07014806500083325,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
126,0.06997881837999056,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
127,0.06982652119657787,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
128,0.06968703964367494,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
129,0.06955711275172285,0.703344971910741,0.9524917587744813,0.9132743362831859,0.7277671775616829,0.0005,0.01,400.0
130,0.06943811152693097,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
131,0.06932721012069601,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
132,0.06922399491856036,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
133,0.069128800213819,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
134,0.06903880001409295,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
135,0.06895304947470579,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
136,0.06887096145716627,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
137,0.0687910819652154,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
138,0.06871383744772606,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
139,0.06863986655080827,0.7241076624364914,0.9541034616880592,0.9164601769911505,0.7447682662771005,0.0005,0.01,400.0
140,0.06856857209827838,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
141,0.06850010858542356,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
142,0.06843447448657752,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
143,0.0683704256509059,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
144,0.06830782750874656,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
145,0.06824612075821904,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
146,0.06818450498828758,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
147,0.0681233264365192,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
148,0.06806179709205148,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
149,0.06800018708207328,0.7320217551870006,0.9540140296180826,0.9164601769911505,0.7492077870098135,0.0005,0.01,400.0
150,0.06793835920700557,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
151,0.06787670190348119,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
152,0.06781590041491029,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
153,0.0677562562241236,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
154,0.06769842970145656,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
155,0.06764239146059482,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
156,0.06758862706778627,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
157,0.06753704403926603,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
158,0.06748797310507355,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
159,0.067441198450316,0.7361910797018734,0.9516917660864463,0.912566371681416,0.7458645050171524,0.0005,0.01,400.0
160,0.06739677376061363,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
161,0.06735438163731931,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
162,0.06731397675702347,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
163,0.06727541104791007,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
164,0.06723860504261385,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
165,0.0672034644106026,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
166,0.067169723196341,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
167,0.06713730342190848,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
168,0.06710590930498628,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
169,0.06707548556597667,0.750032873385707,0.9527728786988047,0.9146902654867257,0.7560939347790184,0.0005,0.01,400.0
170,0.06704583097293781,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
171,0.06701677711929899,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
172,0.06698816017918444,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
173,0.06695979324567218,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
174,0.06693158512859372,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
175,0.06690344157949973,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
176,0.066875226435526,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
177,0.06684684329922418,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
178,0.06681820760472099,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
179,0.06678924237259835,0.747074268672083,0.9513534719497843,0.912212389380531,0.7510390548154718,0.0005,0.01,400.0
180,0.06675991321539884,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
181,0.06673018392522476,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
182,0.0667000096866181,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
183,0.06666938732815937,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
184,0.06663836048851045,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
185,0.06660698389099864,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
186,0.06657532915663188,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
187,0.06654349546304966,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
188,0.06651160708830016,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
189,0.06647980122328309,0.7512226101748024,0.9523435967836831,0.9139823008849558,0.7556636314226945,0.0005,0.01,400.0
190,0.06644822624942456,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
191,0.06641702654332216,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
192,0.06638633047135986,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
193,0.06635625396376908,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
194,0.06632689616482515,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
195,0.06629833825124475,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
196,0.06627063307646655,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
197,0.06624381174385573,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
198,0.066217878364842,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
199,0.06619283792940502,0.7567572293471206,0.953109672356288,0.9153982300884955,0.7604608036284153,0.0005,0.01,400.0
